model,inline_local_index,valid_voxels,truth_voxels,predicted_voxels,tp,fp,fn,precision,recall,dice,iou,tolerant_precision_3px,tolerant_recall_3px,tolerant_dice_3px
dip_steered_coherence,151,6362,1073,816,202,614,871,0.24754901960784315,0.18825722273998136,0.2138697723663314,0.11973918197984589,0.6752450980392157,0.37558247903075487,0.4826866622249804
dip_steered_coherence,152,11804,2036,3089,615,2474,1421,0.19909355778569116,0.30206286836935164,0.24,0.13636363636363635,0.6623502751699579,0.5888998035363457,0.6234692066083587
dip_steered_coherence,153,5166,845,395,95,300,750,0.24050632911392406,0.11242603550295859,0.1532258064516129,0.08296943231441048,0.589873417721519,0.263905325443787,0.36466294697687474
dip_steered_coherence,154,3506,617,384,116,268,501,0.3020833333333333,0.1880064829821718,0.23176823176823177,0.1310734463276836,0.6692708333333334,0.4019448946515397,0.5022517641774461
dip_steered_coherence,155,6418,1157,678,181,497,976,0.2669616519174041,0.15643906655142611,0.19727520435967302,0.1094316807738815,0.7138643067846607,0.44165946413137425,0.5457004609210035
dip_steered_coherence,156,5998,1199,452,111,341,1088,0.24557522123893805,0.09257714762301918,0.13446396123561477,0.07207792207792207,0.6349557522123894,0.2243536280233528,0.3315560842686617
dip_steered_coherence,157,5594,937,369,116,253,821,0.3143631436314363,0.12379935965848453,0.1776416539050536,0.09747899159663866,0.7073170731707317,0.31910352187833513,0.4397950902820045
dip_steered_coherence,158,5251,892,258,102,156,790,0.3953488372093023,0.11434977578475336,0.17739130434782607,0.09732824427480916,0.7674418604651163,0.2769058295964126,0.40697006765359367
dip_steered_coherence,159,5300,884,304,97,207,787,0.3190789473684211,0.10972850678733032,0.1632996632996633,0.08890925756186985,0.7006578947368421,0.2918552036199095,0.4120664057227697
dip_steered_coherence,160,14179,2394,3442,576,2866,1818,0.1673445671121441,0.24060150375939848,0.1973954763536669,0.10950570342205324,0.6196978500871586,0.565998329156224,0.5916320788936935
dip_steered_coherence,161,4962,769,419,97,322,672,0.2315035799522673,0.12613784135240572,0.1632996632996633,0.08890925756186985,0.6157517899761337,0.3719115734720416,0.46373131889541097
dip_steered_coherence,162,4957,791,478,83,395,708,0.17364016736401675,0.10493046776232617,0.13081166272655634,0.0699831365935919,0.5271966527196653,0.31352718078381797,0.39320993091645806
dip_steered_coherence,163,4877,779,484,96,388,683,0.19834710743801653,0.12323491655969192,0.15201900237529692,0.08226221079691516,0.5475206611570248,0.355584082156611,0.43115626000358287
dip_steered_coherence,164,5654,903,497,99,398,804,0.19919517102615694,0.10963455149501661,0.14142857142857143,0.07609531129900077,0.5774647887323944,0.26688815060908083,0.3650570805778254
dip_steered_coherence,165,4147,653,386,90,296,563,0.23316062176165803,0.13782542113323124,0.17324350336862368,0.09483667017913593,0.5958549222797928,0.3430321592649311,0.43540358498060455
dip_steered_coherence,166,4872,838,376,89,287,749,0.23670212765957446,0.10620525059665871,0.14662273476112025,0.0791111111111111,0.6436170212765957,0.3042959427207637,0.4132236939024227
dip_steered_coherence,167,4755,823,400,98,302,725,0.245,0.11907654921020656,0.16026165167620604,0.08711111111111111,0.59,0.3001215066828676,0.39785959020980927
dip_steered_coherence,168,13734,2328,3726,692,3034,1636,0.18572195383789586,0.2972508591065292,0.22860918401057154,0.12905632226781052,0.6363392377885132,0.563573883161512,0.5977502353913261
dip_steered_coherence,169,4424,765,321,63,258,702,0.19626168224299065,0.08235294117647059,0.11602209944751381,0.06158357771260997,0.5420560747663551,0.27450980392156865,0.3644524236983842
dip_steered_coherence,170,3831,633,333,67,266,566,0.2012012012012012,0.10584518167456557,0.13871635610766045,0.07452725250278086,0.5645645645645646,0.32385466034755134,0.4116004250570036
dip_steered_coherence,171,4763,908,543,127,416,781,0.23388581952117865,0.13986784140969163,0.17505168849069608,0.09592145015105741,0.6998158379373849,0.4052863436123348,0.5133024020673048
dip_steered_coherence,172,5577,1141,568,130,438,1011,0.22887323943661972,0.11393514460999124,0.1521357519016969,0.08233058898036733,0.75,0.4092900964066608,0.5295785295785296
dip_steered_coherence,173,3876,682,434,95,339,587,0.21889400921658986,0.13929618768328444,0.17025089605734767,0.0930460333006856,0.6820276497695853,0.3533724340175953,0.4655394073078254
dip_steered_coherence,174,3608,622,412,111,301,511,0.26941747572815533,0.17845659163987138,0.21470019342359767,0.12026002166847237,0.7815533980582524,0.44694533762057875,0.5686805158503271
dip_steered_coherence,175,4008,664,357,86,271,578,0.24089635854341737,0.12951807228915663,0.168462291870715,0.09197860962566845,0.7478991596638656,0.3493975903614458,0.47628713784831156
dip_steered_coherence,176,15193,2649,4379,720,3659,1929,0.16442110070792418,0.2718006795016987,0.20489470688673875,0.11414077362079898,0.6083580726193195,0.6255190637976595,0.6168192290905452
dip_steered_coherence,177,2455,397,451,78,373,319,0.1729490022172949,0.1964735516372796,0.18396226415094338,0.1012987012987013,0.5875831485587583,0.5062972292191436,0.5439200228739481
dip_steered_coherence,178,3256,543,560,81,479,462,0.14464285714285716,0.14917127071823205,0.1468721668177697,0.07925636007827788,0.5428571428571428,0.5174953959484346,0.5298729654624851
dip_steered_coherence,179,3072,516,589,74,515,442,0.12563667232597622,0.1434108527131783,0.1339366515837104,0.07177497575169738,0.533106960950764,0.4844961240310077,0.5076404741426697
dip_steered_coherence,180,4414,812,577,119,458,693,0.20623916811091855,0.14655172413793102,0.17134629229661627,0.09370078740157481,0.6551126516464472,0.44950738916256155,0.5331751494084527
dip_steered_coherence,181,3413,535,505,82,423,453,0.16237623762376238,0.15327102803738318,0.1576923076923077,0.08559498956158663,0.6059405940594059,0.4336448598130841,0.5055150069427137
dip_steered_coherence,182,3222,459,396,48,348,411,0.12121212121212122,0.10457516339869281,0.11228070175438597,0.05947955390334572,0.4015151515151515,0.3877995642701525,0.3945381929197248
dip_steered_coherence,183,3562,563,483,66,417,497,0.13664596273291926,0.1172291296625222,0.12619502868068833,0.0673469387755102,0.4389233954451346,0.3960923623445826,0.41640939818994555
dip_steered_coherence,184,14252,2422,3736,692,3044,1730,0.18522483940042828,0.2857142857142857,0.22474829490094186,0.12660080497621662,0.6086723768736617,0.643270024772915,0.6254931447886871
dip_steered_coherence,185,3537,568,439,80,359,488,0.18223234624145787,0.14084507042253522,0.15888778550148958,0.08629989212513485,0.5193621867881549,0.4278169014084507,0.46916559757135423
dip_steered_coherence,186,3480,592,411,87,324,505,0.2116788321167883,0.14695945945945946,0.17347956131605186,0.09497816593886463,0.6520681265206812,0.44425675675675674,0.5284668358644268
dip_steered_coherence,187,3464,588,399,66,333,522,0.16541353383458646,0.11224489795918367,0.1337386018237082,0.07166123778501629,0.6015037593984962,0.4217687074829932,0.49585124462661195
dip_steered_coherence,188,4980,882,382,97,285,785,0.25392670157068065,0.10997732426303855,0.15348101265822786,0.0831191088260497,0.6649214659685864,0.29931972789115646,0.4128098105123185
dip_steered_coherence,189,3335,580,382,78,304,502,0.20418848167539266,0.13448275862068965,0.16216216216216217,0.08823529411764706,0.6884816753926701,0.43448275862068964,0.5327567080915098
dip_steered_coherence,190,3332,580,350,91,259,489,0.26,0.15689655172413794,0.1956989247311828,0.10846245530393325,0.6857142857142857,0.3913793103448276,0.49833066544706156
dip_steered_coherence,191,3148,547,224,53,171,494,0.23660714285714285,0.09689213893967093,0.13748378728923477,0.07381615598885793,0.59375,0.27239488117001825,0.3734582151573115
dip_steered_coherence,192,9299,1564,2716,542,2174,1022,0.19955817378497792,0.34654731457800514,0.25327102803738316,0.14499732477260568,0.5986745213549337,0.5019181585677749,0.5460432707239423
dip_steered_coherence,193,2749,509,130,24,106,485,0.18461538461538463,0.047151277013752456,0.07511737089201878,0.03902439024390244,0.6923076923076923,0.22396856581532418,0.3384463137060861
dip_steered_coherence,194,2760,509,103,38,65,471,0.36893203883495146,0.07465618860510806,0.12418300653594772,0.06620209059233449,0.7572815533980582,0.2043222003929273,0.3218153687467767
dip_steered_coherence,195,3236,629,192,63,129,566,0.328125,0.10015898251192369,0.15347137637028013,0.08311345646437995,0.6822916666666666,0.2178060413354531,0.330202478312466
dip_steered_coherence,196,4778,915,162,47,115,868,0.29012345679012347,0.05136612021857923,0.0872794800371402,0.04563106796116505,0.7160493827160493,0.1431693989071038,0.23862690598451655
dip_steered_coherence,197,3493,651,162,61,101,590,0.3765432098765432,0.09370199692780339,0.15006150061500614,0.08111702127659574,0.7839506172839507,0.2672811059907834,0.39864700311189283
dip_steered_coherence,198,3456,650,147,52,95,598,0.35374149659863946,0.08,0.13048933500627352,0.0697986577181208,0.7346938775510204,0.26153846153846155,0.38575480617711944
dip_steered_coherence,199,2997,561,121,41,80,520,0.33884297520661155,0.07308377896613191,0.12023460410557185,0.06396255850234009,0.6942148760330579,0.28520499108734404,0.40430780338126465
dip_steered_coherence,200,12480,2047,2672,579,2093,1468,0.21669161676646706,0.2828529555446996,0.24539097266369994,0.1398550724637681,0.6470808383233533,0.49193942354665365,0.5589445337350905
dip_steered_coherence,201,2651,498,54,3,51,495,0.05555555555555555,0.006024096385542169,0.010869565217391304,0.00546448087431694,0.2777777777777778,0.08433734939759036,0.12939001848428835
dip_steered_coherence,202,2655,437,81,23,58,414,0.2839506172839506,0.05263157894736842,0.0888030888030888,0.046464646464646465,0.48148148148148145,0.15102974828375287,0.2299343427576042
dip_steered_coherence,203,2649,433,95,20,75,413,0.21052631578947367,0.046189376443418015,0.07575757575757576,0.03937007874015748,0.43157894736842106,0.17321016166281755,0.24720636707130797
dip_steered_coherence,204,4719,719,96,28,68,691,0.2916666666666667,0.03894297635605007,0.0687116564417178,0.035578144853875476,0.4791666666666667,0.14186369958275383,0.21891475761675921
dip_steered_coherence,205,2683,420,87,27,60,393,0.3103448275862069,0.06428571428571428,0.10650887573964497,0.05625,0.4942528735632184,0.1595238095238095,0.24119887814475277
dip_steered_coherence,206,2694,405,85,27,58,378,0.3176470588235294,0.06666666666666667,0.11020408163265306,0.058315334773218146,0.49411764705882355,0.1728395061728395,0.2560975609756097
dip_steered_coherence,207,722,78,61,0,61,78,0.0,0.0,0.0,0.0,0.19672131147540983,0.15384615384615385,0.17266187050359713
dip_steered_coherence,208,19568,2991,2611,549,2062,2442,0.21026426656453467,0.18355065195586762,0.19600142806140664,0.1086483277261033,0.6304098046725393,0.4035439652290204,0.4920879050927574
dip_steered_coherence,209,655,67,97,3,94,64,0.030927835051546393,0.04477611940298507,0.036585365853658534,0.018633540372670808,0.32989690721649484,0.5373134328358209,0.4088005677785664
dip_steered_coherence,210,590,58,73,0,73,58,0.0,0.0,0.0,0.0,0.2465753424657534,0.46551724137931033,0.3223880597014925
dip_steered_coherence,211,622,62,59,0,59,62,0.0,0.0,0.0,0.0,0.23728813559322035,0.27419354838709675,0.2544094067343666
dip_steered_coherence,212,4420,654,96,46,50,608,0.4791666666666667,0.07033639143730887,0.12266666666666666,0.06534090909090909,0.9166666666666666,0.20642201834862386,0.3369639210347175
dip_steered_coherence,216,13373,2062,2301,421,1880,1641,0.18296392872664058,0.20417070805043647,0.1929864771945909,0.10679857940131912,0.6049543676662321,0.5354025218234724,0.5680574160981539
dip_steered_coherence,220,4508,664,111,59,52,605,0.5315315315315315,0.08885542168674698,0.15225806451612903,0.0824022346368715,0.7207207207207207,0.22289156626506024,0.3404842698567896
dip_steered_coherence,222,1782,256,27,9,18,247,0.3333333333333333,0.03515625,0.0636042402826855,0.032846715328467155,0.9629629629629629,0.09765625,0.17732915018414952
dip_steered_coherence,223,1598,226,44,23,21,203,0.5227272727272727,0.10176991150442478,0.17037037037037037,0.0931174089068826,0.7045454545454546,0.22123893805309736,0.3367369107104063
dip_steered_coherence,224,13662,2084,3244,575,2669,1509,0.17725030826140567,0.2759117082533589,0.21584084084084085,0.1209762255417631,0.5983353884093712,0.567658349328215,0.5825933157894203
dip_steered_coherence,225,1095,143,25,11,14,132,0.44,0.07692307692307693,0.13095238095238096,0.07006369426751592,1.0,0.27972027972027974,0.4371584699453552
dip_steered_coherence,226,1044,134,52,16,36,118,0.3076923076923077,0.11940298507462686,0.17204301075268819,0.09411764705882353,0.4230769230769231,0.291044776119403,0.34485530546623794
dip_steered_coherence,227,1043,133,82,21,61,112,0.25609756097560976,0.15789473684210525,0.19534883720930232,0.10824742268041238,0.5121951219512195,0.3308270676691729,0.4020013051990428
dip_steered_coherence,228,3258,458,80,35,45,423,0.4375,0.07641921397379912,0.13011152416356878,0.06958250497017893,0.725,0.19868995633187772,0.3119016664696844
dip_steered_coherence,229,928,116,36,19,17,97,0.5277777777777778,0.16379310344827586,0.25,0.14285714285714285,0.75,0.3620689655172414,0.48837209302325585
dip_steered_coherence,230,943,117,73,21,52,96,0.2876712328767123,0.1794871794871795,0.22105263157894736,0.1242603550295858,0.5753424657534246,0.36752136752136755,0.4485284986961381
dip_steered_coherence,231,927,115,98,20,78,95,0.20408163265306123,0.17391304347826086,0.18779342723004694,0.10362694300518134,0.6224489795918368,0.3652173913043478,0.46033599856257296
dip_steered_coherence,232,13461,2051,3814,608,3206,1443,0.15941269008914524,0.29644076060458313,0.2073316283034953,0.11565531672056306,0.5823282642894598,0.6392003900536324,0.6094403964240208
dip_steered_coherence,233,976,122,42,17,25,105,0.40476190476190477,0.13934426229508196,0.2073170731707317,0.11564625850340136,0.7380952380952381,0.32786885245901637,0.4540461369461736
dip_steered_coherence,234,942,116,15,10,5,106,0.6666666666666666,0.08620689655172414,0.15267175572519084,0.08264462809917356,0.9333333333333333,0.31896551724137934,0.47544745296007346
dip_steered_coherence,235,993,125,16,9,7,116,0.5625,0.072,0.1276595744680851,0.06818181818181818,1.0,0.288,0.44720496894409933
dip_steered_coherence,236,3162,446,29,14,15,432,0.4827586206896552,0.03139013452914798,0.05894736842105263,0.03036876355748373,0.7931034482758621,0.1591928251121076,0.2651619712592352
dip_steered_coherence,237,927,115,22,7,15,108,0.3181818181818182,0.06086956521739131,0.10218978102189781,0.05384615384615385,0.7272727272727273,0.28695652173913044,0.41153546375682004
dip_steered_coherence,240,12011,1850,2478,399,2079,1451,0.16101694915254236,0.21567567567567567,0.1843807763401109,0.10155255790277425,0.6311541565778854,0.5643243243243243,0.5958712743812897
dip_steered_coherence,244,1464,204,0,0,0,204,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dip_steered_coherence,248,11420,1746,3649,641,3008,1105,0.1756645656344204,0.36712485681557844,0.2376274328081557,0.1348338241480858,0.6385311044121678,0.7044673539518901,0.669880616377119
dip_steered_coherence,249,842,100,0,0,0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dip_steered_coherence,250,828,100,0,0,0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dip_steered_coherence,251,825,97,0,0,0,97,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dip_steered_coherence,252,793,93,0,0,0,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dip_steered_coherence,256,10176,1585,2136,426,1710,1159,0.199438202247191,0.26876971608832806,0.22897070679924753,0.1292867981790592,0.6474719101123596,0.5905362776025237,0.6176948673589971
dip_steered_coherence,264,9414,1462,2613,438,2175,1024,0.16762342135476463,0.29958960328317374,0.21496932515337425,0.12042892493813583,0.6540375047837734,0.7578659370725034,0.7021340578245758
dip_steered_coherence,272,9629,1495,2613,446,2167,1049,0.17068503635667814,0.2983277591973244,0.2171372930866602,0.12179137083560895,0.6651358591657099,0.725752508361204,0.6941233091895245
dip_steered_coherence,280,9499,1477,2405,382,2023,1095,0.15883575883575884,0.25863236289776576,0.19680577022153528,0.10914285714285714,0.6498960498960499,0.6878808395396073,0.6683491753315582
dip_steered_coherence,287,756,84,139,24,115,60,0.17266187050359713,0.2857142857142857,0.21524663677130046,0.12060301507537688,0.31654676258992803,0.9047619047619048,0.4690042075736326
dip_steered_coherence,288,9874,1515,2440,605,1835,910,0.24795081967213115,0.39933993399339934,0.3059418457648546,0.18059701492537314,0.8262295081967214,0.691089108910891,0.7526411501679466
dip_steered_coherence,290,724,80,102,32,70,48,0.3137254901960784,0.4,0.3516483516483517,0.21333333333333335,0.6666666666666666,0.8,0.7272727272727272
dip_steered_coherence,291,741,83,91,42,49,41,0.46153846153846156,0.5060240963855421,0.4827586206896552,0.3181818181818182,0.7912087912087912,0.963855421686747,0.8690404345202173
dip_steered_coherence,292,741,83,31,7,24,76,0.22580645161290322,0.08433734939759036,0.12280701754385964,0.06542056074766354,0.7419354838709677,0.7228915662650602,0.7322897320244097
dip_steered_coherence,293,792,92,26,7,19,85,0.2692307692307692,0.07608695652173914,0.11864406779661017,0.06306306306306306,0.8076923076923077,0.6847826086956522,0.7411764705882354
dip_steered_coherence,294,792,92,48,29,19,63,0.6041666666666666,0.31521739130434784,0.4142857142857143,0.26126126126126126,0.8958333333333334,0.75,0.8164556962025316
dip_steered_coherence,295,909,111,90,43,47,68,0.4777777777777778,0.38738738738738737,0.42786069651741293,0.2721518987341772,0.8444444444444444,0.8198198198198198,0.8319499578972693
dip_steered_coherence,296,9488,1458,1932,347,1585,1111,0.17960662525879917,0.23799725651577502,0.20471976401179942,0.11403220506079527,0.6977225672877847,0.6529492455418381,0.6745938126207732
dip_steered_coherence,297,977,123,107,47,60,76,0.4392523364485981,0.3821138211382114,0.40869565217391307,0.2568306010928962,0.822429906542056,0.7723577235772358,0.7966077469150508
dip_steered_coherence,298,1027,131,97,30,67,101,0.30927835051546393,0.22900763358778625,0.2631578947368421,0.15151515151515152,0.6494845360824743,0.6335877862595419,0.6414376840039254
dip_steered_coherence,299,993,125,114,27,87,98,0.23684210526315788,0.216,0.22594142259414227,0.12735849056603774,0.5175438596491229,0.664,0.5816950763200095
dip_steered_coherence,300,709,79,111,23,88,56,0.2072072072072072,0.2911392405063291,0.24210526315789474,0.1377245508982036,0.6036036036036037,1.0,0.752808988764045
dip_steered_coherence,302,1063,154,145,39,106,115,0.2689655172413793,0.2532467532467532,0.2608695652173913,0.15,0.6620689655172414,0.6818181818181818,0.6717984604618615
